,label,review
76090,0,虽然不合时宜....但这会儿还真饿了[泪][泪][泪]走好，上帝那好吃好喝[蜡烛][蜡烛][蜡烛] //@慢热小姐_:这个。。。嗯。。。@贝勒orz
114070,0,回复@败家格格不败家:比侯先生还年轻//@败家格格不败家:和当年侯耀文老师走的同样突然[泪]//@嘻哈包袱铺王惟:回复@刘胖牛:可惜了//@刘胖牛:[蜡烛][蜡烛][蜡烛][蜡烛][蜡烛][蜡烛]
1110,1,镇江，十佳最具潜力旅游目的地，第四名。恭喜下！[哈哈][干杯]
34008,1,"亲，今天用油条和豆浆跟大家娱乐了一下。共57转发。（有点Guilty）.[浮云],转发地都是好银啊。如有雷同，纯属巧合。不定哪位炊事班的看见了，这空白就填补了。祝大家万安！[爱你]"
65636,0,[泪][雪][雪][雪]//@人民日报:【专家解释为何“除夕不放假”：很多单位除夕约定俗成地放一天假】清华大学假日制度改革课题组负责人蔡继明介绍说，经调研发现，很多地区的企事业单位原本在农历除夕约定俗成地放一天假而且并不安排工作，从除夕开始放假让很多员工觉得浪费了一天假期。[思考]
88254,0,又是北京的西城法院//@中俊崔春婷:法院认为我国现在还处于法制的初级阶段，所以胡判错判都是可以理解的。 //@罗飚:艾玛，崔总（人大代表）被人民审判咯[哈哈]//@中俊崔春婷:就是不开庭直接宣判。[晕]@于建嵘 @王鹏律师 @罗飚  //@蔡博c:西城区人大代表@任志强 。。。。
8966,1,#非得小知识#南京人把女朋友称为“潘西”，实际上就是女孩子的意思。逐渐引申为女朋友。“潘西”正确的应该写成“盼兮”，取自《诗经?卫风?硕人》：“巧笑倩兮，美目盼兮。”[爱你][爱你]
70671,0,哈哈，都太二啦！几近崩溃。[哈哈][花心][花心]//@张岩_长江:@天外游荡的风 @木子草右两点水 @陈健飞--万达期货 @丛龙云  //@长江arkking:哈哈//@长江璇子:好不容易逃出来了。。[泪] //@田炜华:[哈哈] //@新闻爆料110:今天实在是对不住各位了[哈哈] //@Vic莹莹:睡前转一转劲爆双行鼻血！晚安！
83770,0,我愿意 //@我的小魔女儿:今天天气很热，一把扎起了马尾，惊呼...脸啥时候变得那么圆了呢[泪]？！
67094,0,#百姓给脸不要脸# 不知天高地厚，老百姓的脸你给得了吗。[怒] 详情:http://t.cn/8kDLyDr
111924,0,我淌回来的，水已经没过我的腰了，而且俺还丢了一直凉拖[泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪]
18619,1,少废话[怒] //@Fiona布:回复@小雯-碎碎念:我脑袋里都是你那张女优照！[哈哈][哈哈][哈哈] //@小雯-碎碎念:弟弟痛并快乐着[偷笑]  //@Fiona布:弟弟是如此的悲催，如此的幸福哈哈哈 //@Fiona布:弟弟是如此的悲催，如此的幸福哈哈哈
11203,1,瞎菜了[嘻嘻]
66969,0,我在清华的第一顿饭是在万人食堂吃的 //@外研老许:怀念清华的日子[泪]
72197,0,[爱心传递]  //@联合国新闻部:We are the world. We are the children..[泪]
85243,0,#月#早上赖床的月月说＂妈妈我肚子痛！＂虽然早上很赶时间，我依然耐着性子给她揉哄她，＂我的宝贝肚子痛怎么办呢？＂她偷笑回答＂肚子饿了呗＂[晕]
32501,1,这会场布置得太得瑟啦[哈哈]@吴楠-楠梓
51792,1,阿三是万国货，用啥子武器都不奇怪 //@宝宝冰冰666:怎么印度兵也用ak? //@王志强-人车:不怕扯到蛋？[哈哈][嘻嘻]
93543,0,一打开页面，为嘛我眼里看到地尽是美食啊？？？[泪]
50735,1,谢谢你们的“低炭环保”的支持[鼓掌] [心][爱你]//@包包916:晓婷姐加油，这是我们唯一能做的// @我麦子 :[哈哈][哈哈][哈哈]我们应该做的，我们都是第一次来看比赛，所以弄晚了，也弄得不好，希望没给晓婷丢脸[嘻嘻]
49720,1,//@悦来汉蓉: 回复@蔚萱:是的----只是围观-----[偷笑] //@蔚萱:这不适合中国的国情。[偷笑] //@悦来汉蓉:回复@祝建民:[握手][太开心] //@祝建民:悦来想尝试[偷笑][偷笑][偷笑] //@悦来汉蓉:[围观]
49924,1,由好莱坞知名导演尼克鲍威尔，尼古拉斯凯奇，海登克里斯滕森，中国著名女演员刘亦菲等众星加盟的3D古装战争史诗影片＜最后的战争＞近日在天津泰安道上的安里甘教堂取经拍摄！从利顺德大饭店的利顺德翼楼步行至安里甘教堂仅需1分钟[嘻嘻]想与众星偶遇在英国建筑如云的五大院吗？
80732,0,疯逼了//@侯乃森: @泽田 //@兰刚_广州: 疯子 再这样 我他妈喜欢男人吧 疯子//@美声邢健敏:晕ing[晕] #干露露妈妈# [吃惊][汗]呀
8862,1,@风间小卒 嗯，一起吃法餐去[哈哈]
86576,0,不知是不是今年过年太早了，总觉得冬天无比的长，好不容易进三月份了，本该春暖花开的日子居然又要下雪了！！！土黄土黄的天儿就跟癫痫病一样，时不时的发作一回！M D [抓狂]
31936,1,[爱你]//@张小娴:友情是肩?肩，?情是面?面。肩?肩的友情是找?可以一起向前走一起玩的伴?，面?面的?情??免?看到彼此?多缺?和?心的黑洞。我?可以接受朋友的?多缺?，可是，?於?人，我??往往苛刻得多，因?他是要和我共度人生的。#我这辈子有过你#
92912,0,好怀念啊 //@李易辰YC: [泪]
67657,0,真汉子在宠物医院的最后一刻显得无比忧桑[晕]
51385,1,顶一下！话说又美又会做饭又独立又以你位中心，这有什么难的？！[偷笑] //@S_S公主小媚: 那我就是用美的电饭煲想当妈会变老的樱桃小丸子。[可爱][熊猫][兔子][耶]
90019,0,帮忙扩散扩散//@刘朵朵: [泪][泪][泪][泪][泪][泪]请帮忙！救救阿姨！
39748,1,#帮爱上头条#爱要大声说出来，快转发微博向你的TA告白，[爱你]@新浪厦门 帮你的爱上头条哦！[xkl转圈]http://t.cn/8FyjDUO
7788,1,[哈哈]//@摄影家谢墨: 就是，俺都三年没买新衣了 //@般若心ontheway:怪不得@摄影家谢墨 老师总是穿得很低调[偷笑]
110569,0,香港政府不可能做神??政??，香港一天游不也照?有?玩?路[晕]@ITIA王琪:要想解决这个问题很简单，政府如果没有能力杜绝黑车，就按做公交的思路用财政做个社会公共服务，开通北京一日游专线车！专线专票！财政补贴！反正景点门票也是政府的！
55183,1,???，我估??著衫[哈哈] //@MookBeauty:吃了?的被??不?冷?？[偷笑] //@食?M:小??[嘘]?吵醒?[做鬼脸]
17984,1,你们吃过这个好吃的东东吗？这可是小时候的零食啊[嘻嘻]再次吃有股回忆和童年的味道啊。
107070,0,空调间就是悲剧啊[泪]不开窗么头晕，开窗么，热昏[可怜][抓狂]
51094,1,【#墨西哥独立日招待会#】@angelahan0717 这么多分饭的小妹儿里，我最钟情你！[亲亲][亲亲][亲亲]
11118,1,//@Tony有个艳麻麻:哇哈哈哈哈 //@farrayao: 乃么卵[嘻嘻]
107584,0,//@不可思?的王?: [衰]//@处女座_Virgo: [哈哈] 晚上是这样的童鞋请举手~
115743,0,速转![怒]//@mika_王火火:转发微博
115670,0,#食在旅途 实在板扎#【来云南不得不吃的美食】1.青椒松茸:昆明名菜之一；2.凉拌米线:新鲜又美味; 3.云南米酒:天然醇香；4.红烧鸡枞：名贵野生食用菌；5.过桥米线：来此必吃；6.稀豆粉：带有天然松树清香的味道;7.汽锅鸡:独特风味的滋补名菜；8.黄焖鸡:香气扑鼻。想吃吗？[抓狂]via@云南旅游美图美博
44673,1,现实总是很骨感！[哈哈]
55486,1,"亲耐滴,想我木有啊 //@mus娜娜:[鼓掌]"
43329,1,#我发浴室，你猜酒店# 静静地享受沐浴时光吧~[爱你] #分享音乐#月光水岸-班得瑞 http://t.cn/zTWxNZb
85765,0,不要失眠啦~困扰了我20多年[泪] [委屈] [可怜]
85170,0,被骗了~~~XD~~~是谁说有三个版本的结局？！[怒]
107896,0,为啥会这样呢？[疑问]//@镇江民生频道: 【[晕]去崂山学个穿墙术？~】
76812,0,[泪][汗][吃惊]帮帮它们//@照着小太阳的大太阳: @阿佳组合 @阿佳组合娜姆 @阿佳卓玛zm @阿佳卓嘎GG @明星经纪貊苒MoRan @TB卓卓玛 [泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪][泪]
72131,0,久违了，头痛。让我昏过去吧。[晕]
94199,0,【3月下午茶时间】 姐喝的不是咖啡，是风景～3月，约上闺蜜，带上老公的钱包[得意地笑]一起去看风景， 聊八卦，进入幸福脑?模式，边吃边笑吧！ 根据景色与环境优势，小编扒拉出来八家风景尚佳的店！大半夜的编一片诚心值得点赞吧[泪]欢迎补充转发扩散！外地的粉儿们，来大连旅游也可做为参考哟～
33734,1,还有蓝精灵吧[太开心]//@爱猫爱厨房的Kenneth: 大爱汉堡包~~特洛伊 石中剑 格列佛游记 ~~
29496,1,//@小米公司://@雷军: 小米想做家好玩的公司[哈哈][哈哈][哈哈]//@狗熊的狗狗熊的熊:怎么感觉不是一个严肃的公司。。。哈哈哈 //@薛蛮子
45712,1,半年都不多……//@南薰绣楼民宿: 回复@遇见我们仨:一个星期当然更好了。 //@遇见我们仨:为什么我觉得需要一个星期！~[可爱] //@南薰绣楼民宿:加路程最好能有4天时间。 //@lisirxx: 十分想去 一个周末够么 //@南薰绣楼民宿: //@金勾儿: 去不去不去不…… //@旌阳: 推窗王维诗，满眼杜牧花！
2907,1,"回复@诗韵梦寻:恭喜恭喜[鼓掌][鼓掌] //@诗韵梦寻:幸福，是平淡日子中收集起来的小感动，就是爱的宽容和被爱的滋养。深谙药膳养生之道的女人，会尽情享受药膳给予的每一份幸福，为自己和家人创造无数温馨的关怀!感谢 @康源瑞廷酒店 丰厚的除夕礼物,祝 @康源瑞廷酒店 以及所有参加这次活动的朋友们心想"
50848,1,#金光决战#我们的美女伙伴儿和拳王上香港《苹果日报〉〉了[哈哈]@澳门金光大道度假区 @何欣怡-中国蛋宝宝 @阿历克斯2010 @水蓝色夏天等秋天 @昆哥Q  我在:http://t.cn/zRim8Bo
65999,0,[泪]拖后腿了 //@Hellena:捂脸，又拖后退了~ //@迦陵频珈: 在帝都有房子的人基本就超标了吧……俺没有 //@无色潘多拉: 严重拖了祖国后腿啊TAT //@青岛交通广播FM897: [黑线] //@激情阳光正能量: 我想我们绝大多数都拖后腿了。@青岛交通广播FM897  //@天天向上青岛:真不好意思，俺又……
16848,1,"爆笑,猩猩遛狗乘公交车给老人让座这个一定要看~！！！太可爱了~！！！！！[萌]笑死我啦！！！[哈哈][哈哈][哈哈]http://t.cn/zYrkfjA"
119008,0,//@杨澜：//@veggieg:// @刘芸 : 终止这个节日吧[泪][泪][泪]
53131,1,@圆球婧婧Show //@全球创意搜罗：阿哥反窜大合集[哈哈]
28231,1,@[哈哈]魔王1987
89681,0,"回复@诗韵梦寻:我有勇气，但没胆量。 //@诗韵梦寻:回复@提大六:非常佩服走过的人,虽然保护做的很好,我,还是,不知道,有没有胆量[抓狂] //@提大六:恐高...  //@诗韵梦寻:非常伟大的惊人壮举啊!真是让偶佩服得五体投地![害羞][害羞][害羞]"
19956,1,亲爹会被气死~~~//@香港廉政公署: 好玩。[哈哈]//@记者-春光而立:绝对讽刺
18075,1,回复@高元甲:一路顺风！ //@高元甲:好像啊[哈哈]
451,1,好，如果有售的，我也买来一本看。非常感兴趣。 //@dorali:@阿涩鱼 [花心] //@行者梦野:回复@DaySasha:@阿涩鱼 @dorali 我的新版玛雅书籍《末日之旅》出版后送一本给你留念[耶] //@DaySasha:下周送终审。。。末日前出 //@行者梦野:那还得去问问@DaySasha 俺的玛雅书何时出版啊[哈哈]
6765,1,//@庐山旅游陈海明:#我滴家乡#四座名山，交相辉映，风格迥异，相得益彰。亲们，您还等什么？背上您的行装来我们江西就够您感慨的啦[哈哈]。//@大鹏背包走天下 @艳阳度假网 @江西旅游 @九江旅游杜少华 @庐山旅游
119474,0,既然不爱，请还他自由。[伤心]
86747,0,我想打篮球…为什么每次事情都会和球队训练撞上…[泪][泪][泪]@喜欢微笑的浩林
53935,1,第一次被收录进新浪的摄影博客名录，好荣幸啊。谢谢@海鹏鹏 @妹莉十足 一直以来的支持和肯定，谢谢各位好朋友的相助、支持。感谢，感恩。[心]//@泡鱼儿: 有幸名列其中~感谢！感恩！[可爱]
48846,1,[飞机] //@郑红红_ihong:[爱你]，第一个无线作品，日后多加油~~~
77828,0,开在哪里呀?? //@白百何: 照片里的那个黑眼镜丢了???演蕾蕾时戴的也是它[泪][泪][泪]
62866,0,每次发给飞鱼秀的短信、微博都会被在节目中念出来，因为同是双子心意相通，笑点一致吧。@飞鱼秀小飞 @飞鱼秀喻舟 [亲亲]//@shinybaobao:瑞士葡萄酒很棒，国内没的卖，一次去瑞士觉得市区没买，到了机场晚了没时间逛店，只好放弃打五折的大牌，直接买了一瓶葡萄酒。结果上飞机发现是澳大利亚产的[泪]。
48852,1,小编萌不萌不打紧~不过捏~喝得下马黛茶~咽得了大餐才能有劲儿打篮球倒是真滴~//@曲大猫QBC: [哈哈][哈哈][哈哈]主页君卖萌神马的最有爱啦！！！ //@首都大酒店官方微博:欢迎女篮姑娘！[太开心]喝茶神马的最舒心了~尤其是饭后~[可爱]
106549,0,//@孙文V://@赢在东南:将军平静地说，在伊拉克。你的呢？[抓狂][偷笑]
18834,1,[晕] //@叶柳V:990的内务府，真心赞[哈哈]@高锋1771_cbp @我只是来看小薇滴
13324,1,来张特写，眼睛的颜色亮了[哈哈]
50937,1,让我侄子去//@东方航空:[爱你] 小伙伴们，2014年度空中乘务（安全）员招聘开始啦！中国联合航空有限公司诚邀您的加盟。[爱你] http://t.cn/8FQqjex
119205,0,这样螺法[泪]。下身中午被@芯茹芷谁 吃了，你们说给钱不？？
12312,1,@张麒yoyo 你要的[可爱] //@大麦戏剧: @北京国际青年戏剧节  再po一次~2011北京青戏节已出票列表： http://t.cn/auvsf6
88943,0,不得不承认晚上这家好吃兔的味道太辣了，把俺们个个嘴都辣歪了，还好哥有先见只叫了微辣，要是全辣恐怕这会都成香肠嘴了[衰]
112185,0,烟台，海边，连续四天下雨天，最是浪漫好时光。这样的雨夜再来点小酒，不来点儿浪漫简直就是浪费。可悲催的是人家玩儿的是一夜情，老娘打的一夜蚊子[泪]女人太矜持的后果就是被无数只公母蚊子调戏并亲吻你全身！NND！痒痒
110546,0,现在俺娘一做饭我就觉得我是个大兔子[晕][晕]#帘外雨潺潺，秋意阑珊，桌上菜不咸，一点荤腥不见#
861,1,[礼物]除了要再次跟您表达生日祝福之外！还要祝您天天都快乐！[得意地笑]~希望这个“惊喜”能给您这次在北京的日子带来不一样的感受！[可爱]//@锅上蚁: 回复@宗世林GDTV:谢谢！准备当案例讲给学生听 //@宗世林GDTV:回复@锅上蚁:首都大酒店
52094,1,不是所有国航吧？@Crystal克丽丝朵 求证 //@connie爱网络:有试吗？我怎么没看到过？只能通过电脑或其他电子产品上吧？而且是局域网？ //@潜力股莎莎:今天看到座位上有写这个时我也觉得很神奇[嘻嘻][哈哈]
9747,1,噶哈哈哈哈 全部是我的最爱！！！[哈哈][哈哈][哈哈]
30600,1,[嘻嘻]过奖啦。关键咱互粉了！[哈哈]
60648,0,姐今天的晚饭就是汤 止痛片 牛奶 止痛片[泪]智齿大人！您能给个痛快嘛[悲伤][可怜]
106402,0,今天擦鼻子都擦伤了。。。[泪]
8522,1,[吃惊]//@曹增辉: [吃惊]//@来去之间: [吃惊] //@财经网: 【夜惊】腾讯为唐英年竞选香港特首提供文案支持[吃惊][哈哈]
74420,0,回复@M78星云澳洲联络处茶水部小许:河豚？是不是那个超级美味的。。。[晕] //@M78星云澳洲联络处茶水部小许:河豚
